datetime,Humidity,Pressure,Temperature,Weather Description,Wind Dirn,Win Speed
2017-04-09 19:00:00,22,1020,290.84,scattered clouds,250,2
2017-04-09 20:00:00,18,1020,291.53,sky is clear,280,5
2017-04-09 21:00:00,16,1019,292.14,scattered clouds,240,5
2017-04-09 22:00:00,26,1020,292.3,scattered clouds,170,8
2017-04-09 23:00:00,16,1019,290.92,scattered clouds,240,4
2017-04-10 00:00:00,23,1020,288.67,broken clouds,230,2
2017-04-10 01:00:00,26,1021,287.14,broken clouds,230,2
2017-04-10 02:00:00,33,1021,285.82,broken clouds,230,2
2017-04-10 03:00:00,35,1022,285.36,sky is clear,204,3
2017-04-10 04:00:00,35,1022,284.82,sky is clear,204,3
2017-04-10 05:00:00,33,1023,284.2,sky is clear,260,3
2017-04-10 06:00:00,43,1022,283.22,sky is clear,210,3
2017-04-10 07:00:00,63,1022,282.53,sky is clear,210,3
2017-04-10 08:00:00,73,1022,281.92,sky is clear,217,2
2017-04-10 09:00:00,57,1022,281.38,sky is clear,217,2
2017-04-10 10:00:00,57,1023,280.68,sky is clear,217,2
2017-04-10 11:00:00,80,1023,280.15,scattered clouds,205,1
2017-04-10 12:00:00,57,1023,280.28,sky is clear,205,1
2017-04-10 13:00:00,50,1023,283.66,scattered clouds,230,1
2017-04-10 14:00:00,41,1023,287.06,light rain,230,3
2017-04-10 15:00:00,34,1022,289.71,haze,210,3
2017-04-10 16:00:00,32,1022,292.45,broken clouds,240,4
2017-04-10 17:00:00,32,1021,295.21,broken clouds,170,4
2017-04-10 18:00:00,27,1020,296.37,scattered clouds,210,7
2017-04-10 19:00:00,26,1019,297.14,light rain,210,4
2017-04-10 20:00:00,24,1018,298.31,scattered clouds,260,5
2017-04-10 21:00:00,24,1018,298.08,proximity thunderstorm,250,6
2017-04-10 22:00:00,24,1018,297.9,scattered clouds,220,7
2017-04-10 23:00:00,25,1018,297.47,proximity thunderstorm,220,6
2017-04-11 00:00:00,28,1019,295.82,mist,220,5
2017-04-11 01:00:00,31,1019,294.36,broken clouds,220,4
2017-04-11 02:00:00,37,1020,293.06,broken clouds,230,3
2017-04-11 03:00:00,40,1021,291.82,sky is clear,230,2
2017-04-11 04:00:00,40,1021,290.64,sky is clear,240,1
2017-04-11 05:00:00,48,1021,289.93,sky is clear,199,4
2017-04-11 06:00:00,48,1021,288.77,sky is clear,0,3
2017-04-11 07:00:00,55,1020,288.2,sky is clear,199,4
2017-04-11 08:00:00,55,1020,287.28,sky is clear,270,2
2017-04-11 09:00:00,58,1019,286.1,fog,208,3
2017-04-11 10:00:00,58,1020,284.93,mist,208,3
2017-04-11 11:00:00,93,1020,284.57,sky is clear,214,3
2017-04-11 12:00:00,67,1021,285.12,sky is clear,214,3
2017-04-11 13:00:00,52,1021,288.35,broken clouds,230,2
2017-04-11 14:00:00,48,1021,290.75,sky is clear,280,3
2017-04-11 15:00:00,40,1020,293.52,sky is clear,180,2
2017-04-11 16:00:00,38,1021,295.67,sky is clear,150,2
2017-04-11 17:00:00,36,1020,297.97,scattered clouds,170,4
2017-04-11 18:00:00,21,1019,299.44,broken clouds,200,3
2017-04-11 19:00:00,23,1018,299.9,broken clouds,250,4
2017-04-11 20:00:00,25,1018,299.82,broken clouds,250,4
2017-04-11 21:00:00,21,1018,299.6,broken clouds,270,6
2017-04-11 22:00:00,28,1018,299.55,broken clouds,220,4
2017-04-11 23:00:00,32,1018,298.59,broken clouds,190,3
2017-04-12 00:00:00,33,1018,296.98,broken clouds,210,3
2017-04-12 01:00:00,40,1018,295.13,broken clouds,230,3
2017-04-12 02:00:00,40,1019,293.27,few clouds,250,2
2017-04-12 03:00:00,46,1019,291.82,sky is clear,190,3
2017-04-12 04:00:00,67,1019,290.82,scattered clouds,130,2
2017-04-12 05:00:00,46,1020,289.66,sky is clear,197,3
2017-04-12 06:00:00,59,1019,288.52,sky is clear,197,3
2017-04-12 07:00:00,59,1019,288.21,sky is clear,197,3
2017-04-12 08:00:00,72,1018,287.6,sky is clear,182,1
2017-04-12 09:00:00,67,1019,286.6,sky is clear,182,1
2017-04-12 10:00:00,82,1019,286.07,sky is clear,182,1
2017-04-12 11:00:00,100,1020,285.83,scattered clouds,280,1
2017-04-12 12:00:00,87,1020,285.97,overcast clouds,280,1
2017-04-12 13:00:00,72,1021,288.51,overcast clouds,280,1
2017-04-12 14:00:00,68,1021,290.89,overcast clouds,319,1
2017-04-12 15:00:00,68,1022,292.67,light rain,340,2
2017-04-12 16:00:00,72,1022,292.69,overcast clouds,319,1
2017-04-12 17:00:00,77,1022,291.38,mist,100,1
2017-04-12 18:00:00,56,1021,291.61,drizzle,304,4
2017-04-12 19:00:00,43,1020,292.91,scattered clouds,290,7
2017-04-12 20:00:00,38,1020,295.06,broken clouds,290,2
2017-04-12 21:00:00,33,1020,295.99,sky is clear,280,6
2017-04-12 22:00:00,57,1020,296.6,scattered clouds,270,5
2017-04-12 23:00:00,22,1020,296.77,sky is clear,290,5
2017-04-13 00:00:00,20,1021,295.68,sky is clear,290,5
2017-04-13 01:00:00,26,1022,293.29,sky is clear,300,5
2017-04-13 02:00:00,29,1023,291.52,sky is clear,300,1
2017-04-13 03:00:00,29,1023,289.14,sky is clear,291,2
2017-04-13 04:00:00,42,1024,288.07,mist,330,3
2017-04-13 05:00:00,44,1025,287.14,mist,360,6
2017-04-13 06:00:00,47,1026,286.01,mist,350,2
2017-04-13 07:00:00,50,1026,284.43,sky is clear,350,4
2017-04-13 08:00:00,55,1032,283.585942675,sky is clear,337,3
2017-04-13 09:00:00,54,1032,283.688501259,sky is clear,340,4
2017-04-13 10:00:00,60,1040,282.657666667,few clouds,324,3
2017-04-13 11:00:00,60,1040,282.606333333,few clouds,325,3
2017-04-13 12:00:00,58,1040,283.636,scattered clouds,321,3
2017-04-13 13:00:00,58,1041,283.224333333,scattered clouds,323,3
2017-04-13 14:00:00,57,1041,283.893666667,broken clouds,321,3
2017-04-13 15:00:00,43,1029,283.64,light rain,340,4
2017-04-13 16:00:00,35,1027,284.63,broken clouds,340,7
2017-04-13 17:00:00,35,1027,286.74,scattered clouds,300,6
2017-04-13 18:00:00,31,1027,288.05,few clouds,310,5
2017-04-13 19:00:00,29,1026,289.36,scattered clouds,330,3
2017-04-13 20:00:00,25,1026,290.29,broken clouds,310,3
2017-04-13 21:00:00,25,1026,290.43,broken clouds,320,5
2017-04-13 22:00:00,25,1026,290.14,broken clouds,340,4
2017-04-13 23:00:00,25,1026,289.27,broken clouds,340,3
2017-04-14 00:00:00,25,1026,288.42,broken clouds,330,6
2017-04-14 01:00:00,26,1027,287.2,broken clouds,330,6
2017-04-14 02:00:00,28,1027,286.59,overcast clouds,330,4
2017-04-14 03:00:00,30,1028,285.19,broken clouds,340,3
2017-04-14 04:00:00,30,1028,284.18,scattered clouds,340,4
2017-04-14 05:00:00,35,1028,282.18,scattered clouds,360,2
2017-04-14 06:00:00,37,1028,281.18,few clouds,10,2
2017-04-14 07:00:00,37,1028,280.62,few clouds,360,2
2017-04-14 08:00:00,40,1028,280.04,few clouds,360,2
2017-04-14 09:00:00,43,1028,279.32,scattered clouds,10,2
2017-04-14 10:00:00,37,1029,279.33,broken clouds,360,3
2017-04-14 11:00:00,40,1029,279.47,broken clouds,360,2
2017-04-14 12:00:00,40,1029,280.8,broken clouds,40,2
2017-04-14 13:00:00,37,1029,283.52,broken clouds,60,3
2017-04-14 14:00:00,37,1030,284.28,overcast clouds,50,3
2017-04-14 15:00:00,35,1030,285.64,broken clouds,40,3
2017-04-14 16:00:00,35,1030,287.13,broken clouds,40,3
2017-04-14 17:00:00,29,1029,288.2,scattered clouds,50,5
2017-04-14 18:00:00,27,1029,289.2,scattered clouds,40,4
2017-04-14 19:00:00,20,1028,290.21,scattered clouds,60,3
2017-04-14 20:00:00,20,1027,290.64,scattered clouds,179,1
2017-04-14 21:00:00,25,1027,290.81,few clouds,180,5
2017-04-14 22:00:00,27,1027,290.8,few clouds,190,5
2017-04-14 23:00:00,29,1027,289.66,few clouds,180,6
2017-04-15 00:00:00,55,1027,288.09,few clouds,190,6
2017-04-15 01:00:00,55,1028,286.57,mist,180,4
2017-04-15 02:00:00,69,1029,285.53,mist,180,2
2017-04-15 03:00:00,37,1029,284.67,mist,200,2
2017-04-15 04:00:00,69,1029,283.34,few clouds,210,3
2017-04-15 05:00:00,43,1029,282.87,few clouds,210,2
2017-04-15 06:00:00,46,1029,281.42,few clouds,220,2
2017-04-15 07:00:00,89,1029,280.58,few clouds,220,3
2017-04-15 08:00:00,46,1029,280.84,few clouds,200,3
2017-04-15 09:00:00,46,1029,280.7,sky is clear,210,2
2017-04-15 10:00:00,46,1029,279.32,few clouds,220,2
2017-04-15 11:00:00,46,1028,279.19,few clouds,190,2
2017-04-15 12:00:00,50,1029,279.93,few clouds,180,3
2017-04-15 13:00:00,47,1029,283.54,scattered clouds,170,3
2017-04-15 14:00:00,41,1029,285.42,scattered clouds,170,3
2017-04-15 15:00:00,41,1028,287.05,broken clouds,180,6
2017-04-15 16:00:00,41,1027,288.37,broken clouds,180,5
2017-04-15 17:00:00,44,1027,288.92,broken clouds,180,5
2017-04-15 18:00:00,47,1026,289.53,overcast clouds,170,5
2017-04-15 19:00:00,48,1025,290.13,broken clouds,170,7
2017-04-15 20:00:00,51,1023,290.53,broken clouds,170,8
2017-04-15 21:00:00,59,1023,290.7,overcast clouds,180,8
2017-04-15 22:00:00,59,1022,290.53,overcast clouds,180,5
2017-04-15 23:00:00,63,1022,289.84,overcast clouds,180,4
2017-04-16 00:00:00,67,1021,289.46,overcast clouds,170,5
2017-04-16 01:00:00,72,1021,289.14,light rain,170,4
2017-04-16 02:00:00,77,1020,289.07,light rain,180,4
2017-04-16 03:00:00,77,1019,289.23,overcast clouds,170,4
2017-04-16 04:00:00,77,1019,288.28,broken clouds,180,2
2017-04-16 05:00:00,77,1018,287.56,light intensity shower rain,190,2
2017-04-16 06:00:00,77,1017,288.13,thunderstorm with rain,200,3
2017-04-16 07:00:00,77,1017,287.67,light rain,220,2
2017-04-16 08:00:00,82,1016,287.85,mist,220,3
2017-04-16 09:00:00,77,1016,287.63,mist,220,4
2017-04-16 10:00:00,77,1015,287.47,moderate rain,230,4
2017-04-16 11:00:00,77,1016,288.21,mist,230,3
2017-04-16 12:00:00,72,1016,288.4,mist,210,2
2017-04-16 13:00:00,64,1015,290.6,mist,220,4
2017-04-16 14:00:00,56,1015,293.53,light rain,250,5
2017-04-16 15:00:00,44,1014,296.5,broken clouds,240,5
2017-04-16 16:00:00,34,1013,298.42,broken clouds,270,8
2017-04-16 17:00:00,30,1012,300.19,scattered clouds,250,7
2017-04-16 18:00:00,27,1011,301.89,scattered clouds,250,7
2017-04-16 19:00:00,27,1010,302.29,scattered clouds,230,9
2017-04-16 20:00:00,28,1009,300.99,light rain,240,6
2017-04-16 21:00:00,47,1009,299.02,light rain,270,7
2017-04-16 22:00:00,37,1008,299.65,light rain,240,3
2017-04-16 23:00:00,39,1008,300.98,scattered clouds,220,5
2017-04-17 00:00:00,30,1008,300.06,broken clouds,240,7
2017-04-17 01:00:00,32,1009,297.88,broken clouds,250,8
2017-04-17 02:00:00,60,1012,294.36,moderate rain,310,8
2017-04-17 03:00:00,56,1011,293.98,light intensity drizzle,290,6
2017-04-17 04:00:00,49,1011,293.35,light rain,270,7
2017-04-17 05:00:00,53,1011,292.89,broken clouds,270,6
2017-04-17 06:00:00,60,1011,292.29,mist,260,5
2017-04-17 07:00:00,60,1011,291.58,fog,270,6
2017-04-17 08:00:00,64,1011,290.82,fog,250,3
2017-04-17 09:00:00,64,1011,290.51,mist,260,5
2017-04-17 10:00:00,68,1012,290.2,mist,280,4
2017-04-17 11:00:00,64,1013,290.28,mist,310,4
2017-04-17 12:00:00,64,1013,290.65,broken clouds,300,5
2017-04-17 13:00:00,63,1014,291.59,broken clouds,320,4
2017-04-17 14:00:00,48,1014,292,overcast clouds,330,5
2017-04-17 15:00:00,42,1015,291.76,light intensity drizzle,310,5
2017-04-17 16:00:00,30,1015,292.96,light rain,310,5
2017-04-17 17:00:00,30,1014,293.75,overcast clouds,330,4
2017-04-17 18:00:00,30,1014,294.06,overcast clouds,320,7
2017-04-17 19:00:00,24,1014,294.34,broken clouds,310,5
2017-04-17 20:00:00,19,1014,294.86,broken clouds,340,8
2017-04-17 21:00:00,19,1015,295.07,broken clouds,320,8
2017-04-17 22:00:00,21,1015,295.06,sky is clear,300,6
2017-04-17 23:00:00,19,1016,294.74,scattered clouds,350,8
2017-04-18 00:00:00,22,1018,292.51,scattered clouds,350,7
2017-04-18 01:00:00,24,1019,291.15,scattered clouds,340,7
2017-04-18 02:00:00,23,1020,290.06,broken clouds,340,8
2017-04-18 03:00:00,25,1020,289.37,broken clouds,340,6
2017-04-18 04:00:00,26,1021,287.86,broken clouds,350,6
2017-04-18 05:00:00,29,1021,286.78,broken clouds,360,7
2017-04-18 06:00:00,33,1022,286.14,broken clouds,360,6
2017-04-18 07:00:00,35,1022,285.71,broken clouds,350,3
2017-04-18 08:00:00,37,1023,284.85,scattered clouds,360,6
2017-04-18 09:00:00,37,1024,284.22,few clouds,350,5
2017-04-18 10:00:00,46,1025,282.65,few clouds,20,5
2017-04-18 11:00:00,53,1026,282.04,few clouds,20,3
2017-04-18 12:00:00,50,1027,282.49,few clouds,30,4
2017-04-18 13:00:00,47,1028,284.13,few clouds,40,3
2017-04-18 14:00:00,44,1028,285.43,sky is clear,60,3
2017-04-18 15:00:00,41,1028,286.52,few clouds,50,2
2017-04-18 16:00:00,36,1028,287.99,few clouds,0,2
2017-04-18 17:00:00,45,1028,288.44,few clouds,0,1
2017-04-18 18:00:00,27,1028,289.52,few clouds,80,2
2017-04-18 19:00:00,39,1028,289.9,few clouds,160,7
2017-04-18 20:00:00,33,1028,289.91,few clouds,150,5
2017-04-18 21:00:00,41,1029,289.39,few clouds,190,8
2017-04-18 22:00:00,47,1029,288.41,sky is clear,160,7
2017-04-18 23:00:00,47,1030,287.35,few clouds,180,7
2017-04-19 00:00:00,54,1031,285.79,few clouds,160,7
2017-04-19 01:00:00,54,1032,284.38,few clouds,140,6
2017-04-19 02:00:00,57,1033,283.46,few clouds,120,5
2017-04-19 03:00:00,62,1033,282.68,few clouds,120,6
2017-04-19 04:00:00,66,1033,281.83,broken clouds,130,7
2017-04-19 05:00:00,70,1034,281.37,scattered clouds,130,5
2017-04-19 06:00:00,70,1034,281.14,few clouds,110,3
2017-04-19 07:00:00,66,1033,280.91,few clouds,130,5
2017-04-19 08:00:00,66,1034,280.76,scattered clouds,120,4
2017-04-19 09:00:00,70,1034,280.53,scattered clouds,130,3
2017-04-19 10:00:00,70,1034,280.29,broken clouds,130,5
2017-04-19 11:00:00,65,1034,280.21,broken clouds,130,4
2017-04-19 12:00:00,65,1034,280.52,broken clouds,120,6
2017-04-19 13:00:00,61,1034,281.37,broken clouds,130,5
2017-04-19 14:00:00,66,1034,281.76,broken clouds,160,4
2017-04-19 15:00:00,61,1033,282.53,overcast clouds,150,5
2017-04-19 16:00:00,57,1032,283.53,broken clouds,0,3
2017-04-19 17:00:00,54,1031,284.15,broken clouds,160,7
2017-04-19 18:00:00,58,1030,284.54,broken clouds,160,6
2017-04-19 19:00:00,58,1029,284.57,overcast clouds,150,7
2017-04-19 20:00:00,62,1028,284.45,mist,170,6
2017-04-19 21:00:00,66,1028,284.03,light rain,150,5
2017-04-19 22:00:00,62,1028,283.31,light rain,150,4
2017-04-19 23:00:00,66,1027,283.08,light intensity drizzle,150,6
2017-04-20 00:00:00,71,1026,282.99,light rain,170,5
2017-04-20 01:00:00,76,1026,282.61,light rain,170,3
2017-04-20 02:00:00,76,1026,282.99,moderate rain,170,4
2017-04-20 03:00:00,76,1024,282.99,light rain,160,3
2017-04-20 04:00:00,76,1024,283.22,overcast clouds,180,3
2017-04-20 05:00:00,76,1023,283.56,light rain,170,2
2017-04-20 06:00:00,76,1022,283.44,light rain,190,2
2017-04-20 07:00:00,76,1021,283.53,mist,166,1
2017-04-20 08:00:00,87,1021,283.61,mist,60,3
2017-04-20 09:00:00,87,1020,283.62,light rain,50,3
2017-04-20 10:00:00,87,1019,283.69,broken clouds,50,3
2017-04-20 11:00:00,87,1020,283.29,fog,20,2
2017-04-20 12:00:00,87,1020,283.54,drizzle,50,2
2017-04-20 13:00:00,87,1020,283.53,light intensity drizzle,60,3
2017-04-20 14:00:00,87,1020,284.65,mist,70,3
2017-04-20 15:00:00,81,1020,285.45,light rain,50,3
2017-04-20 16:00:00,81,1020,286.29,haze,50,3
2017-04-20 17:00:00,76,1019,288.29,mist,60,3
2017-04-20 18:00:00,67,1019,290.22,scattered clouds,60,3
2017-04-20 19:00:00,63,1018,290.71,broken clouds,50,4
2017-04-20 20:00:00,59,1018,291.23,broken clouds,40,3
2017-04-20 21:00:00,59,1017,290.99,scattered clouds,50,4
2017-04-20 22:00:00,55,1017,290.67,broken clouds,130,5
2017-04-20 23:00:00,67,1017,289.86,overcast clouds,160,4
2017-04-21 00:00:00,67,1017,288.72,overcast clouds,120,4
2017-04-21 01:00:00,71,1018,287.66,overcast clouds,150,5
2017-04-21 02:00:00,71,1018,286.88,overcast clouds,130,6
2017-04-21 03:00:00,71,1017,285.76,overcast clouds,120,4
2017-04-21 04:00:00,76,1017,285.43,light rain,110,7
2017-04-21 05:00:00,76,1017,284.76,heavy intensity rain,120,5
2017-04-21 06:00:00,81,1016,284.14,drizzle,110,4
2017-04-21 07:00:00,87,1016,283.84,mist,90,5
2017-04-21 08:00:00,81,1015,283.36,mist,100,5
2017-04-21 09:00:00,87,1015,283.01,light rain,110,5
2017-04-21 10:00:00,81,1015,282.61,mist,50,3
2017-04-21 11:00:00,87,1016,282.37,mist,30,4
2017-04-21 12:00:00,93,1016,282.37,light intensity drizzle,50,7
2017-04-21 13:00:00,87,1015,282.69,drizzle,60,4
2017-04-21 14:00:00,81,1015,283.38,light rain,50,4
2017-04-21 15:00:00,87,1014,283.38,light rain,40,6
2017-04-21 16:00:00,81,1014,283.68,light intensity drizzle,50,6
2017-04-21 17:00:00,81,1014,284.14,light intensity drizzle,50,7
2017-04-21 18:00:00,81,1014,284.92,light intensity drizzle,40,6
2017-04-21 19:00:00,81,1013,285.15,haze,40,6
2017-04-21 20:00:00,71,1012,285.52,haze,10,2
2017-04-21 21:00:00,87,1012,285.29,haze,40,7
2017-04-21 22:00:00,76,1012,285.39,light rain,40,4
2017-04-21 23:00:00,87,1013,284.77,haze,50,8
2017-04-22 00:00:00,93,1013,284.16,mist,50,7
2017-04-22 01:00:00,93,1013,284,mist,40,8
2017-04-22 02:00:00,93,1014,283.87,mist,50,7
2017-04-22 03:00:00,93,1014,283.58,mist,40,4
2017-04-22 04:00:00,93,1014,283.29,light intensity drizzle,60,5
2017-04-22 05:00:00,93,1014,283.3,light intensity drizzle,50,4
2017-04-22 06:00:00,93,1014,283.01,mist,20,4
2017-04-22 07:00:00,87,1014,283.21,mist,30,3
2017-04-22 08:00:00,93,1012,283.38,mist,60,2
2017-04-22 09:00:00,93,1012,283.54,mist,40,1
2017-04-22 10:00:00,87,1013,283.68,mist,20,2
2017-04-22 11:00:00,87,1013,283.84,light rain,40,4
2017-04-22 12:00:00,76,1013,283.98,light rain,40,4
2017-04-22 13:00:00,81,1014,284.52,light rain,80,2
2017-04-22 14:00:00,81,1014,284.6,light rain,70,3
2017-04-22 15:00:00,81,1014,285.21,light rain,50,3
2017-04-22 16:00:00,71,1014,285.57,light rain,60,5
2017-04-22 17:00:00,81,1013,285.37,light intensity drizzle,70,3
2017-04-22 18:00:00,81,1013,285.65,light intensity drizzle,50,2
2017-04-22 19:00:00,87,1013,285.65,light intensity drizzle,322,1
2017-04-22 20:00:00,76,1013,285.48,mist,313,1
2017-04-22 21:00:00,82,1014,285.53,mist,20,1
2017-04-22 22:00:00,76,1014,285.69,drizzle,360,2
2017-04-22 23:00:00,76,1014,285.6,overcast clouds,30,2
2017-04-23 00:00:00,71,1015,285.21,overcast clouds,330,1
2017-04-23 01:00:00,66,1015,285.15,light rain,320,2
2017-04-23 02:00:00,62,1015,284.61,overcast clouds,360,6
2017-04-23 03:00:00,58,1016,283.78,overcast clouds,360,4
2017-04-23 04:00:00,54,1016,283.35,broken clouds,350,3
2017-04-23 05:00:00,57,1017,282,broken clouds,350,5
2017-04-23 06:00:00,57,1017,281.41,sky is clear,350,3
2017-04-23 07:00:00,61,1017,280.7,scattered clouds,320,1
2017-04-23 08:00:00,66,1017,279.98,scattered clouds,20,3
2017-04-23 09:00:00,61,1018,279.69,scattered clouds,10,5
2017-04-23 10:00:00,61,1018,279.47,broken clouds,360,3
2017-04-23 11:00:00,61,1019,278.9,light rain,20,2
2017-04-23 12:00:00,53,1020,279.81,scattered clouds,40,2
2017-04-23 13:00:00,53,1020,282.12,scattered clouds,60,3
2017-04-23 14:00:00,50,1020,284.2,scattered clouds,60,4
2017-04-23 15:00:00,47,1020,285.64,scattered clouds,50,2
2017-04-23 16:00:00,44,1020,286.75,scattered clouds,310,1
2017-04-23 17:00:00,38,1020,288.34,scattered clouds,50,1
2017-04-23 18:00:00,33,1019,289.75,scattered clouds,0,1
2017-04-23 19:00:00,31,1018,290.9,scattered clouds,160,4
2017-04-23 20:00:00,39,1018,290.74,overcast clouds,180,5
2017-04-23 21:00:00,44,1018,290.22,overcast clouds,170,5
2017-04-23 22:00:00,54,1019,290.24,broken clouds,180,4
2017-04-23 23:00:00,58,1019,289.25,sky is clear,170,6
2017-04-24 00:00:00,66,1019,287.55,broken clouds,170,6
2017-04-24 01:00:00,71,1020,286.08,overcast clouds,170,4
2017-04-24 02:00:00,71,1020,284.76,overcast clouds,190,5
2017-04-24 03:00:00,71,1020,283.83,broken clouds,190,4
2017-04-24 04:00:00,66,1020,283.79,broken clouds,210,2
2017-04-24 05:00:00,58,1020,283.22,broken clouds,210,3
2017-04-24 06:00:00,62,1020,281.92,broken clouds,200,1
2017-04-24 07:00:00,66,1019,281.13,broken clouds,160,1
2017-04-24 08:00:00,76,1020,280.06,mist,197,2
2017-04-24 09:00:00,81,1020,279.48,fog,80,1
2017-04-24 10:00:00,87,1020,279.19,fog,40,2
2017-04-24 11:00:00,93,1021,279.61,light rain,80,2
2017-04-24 12:00:00,81,1022,280.39,mist,160,2
2017-04-24 13:00:00,71,1022,282.25,mist,0,2
2017-04-24 14:00:00,66,1022,283.41,overcast clouds,50,2
2017-04-24 15:00:00,62,1022,284.83,overcast clouds,30,2
2017-04-24 16:00:00,66,1022,286.97,overcast clouds,40,3
2017-04-24 17:00:00,62,1021,287.76,overcast clouds,60,3
2017-04-24 18:00:00,62,1021,288.33,overcast clouds,50,3
2017-04-24 19:00:00,58,1021,288.23,light rain,50,4
2017-04-24 20:00:00,62,1020,287.93,light rain,50,4
2017-04-24 21:00:00,58,1021,287.85,light rain,40,3
2017-04-24 22:00:00,58,1020,287.46,light rain,40,3
2017-04-24 23:00:00,62,1020,286.93,light rain,60,3
2017-04-25 00:00:00,66,1020,286.31,light rain,60,3
2017-04-25 01:00:00,81,1020,285.85,light rain,40,4
2017-04-25 02:00:00,76,1021,285.61,light rain,50,4
2017-04-25 03:00:00,76,1020,285.46,overcast clouds,40,5
2017-04-25 04:00:00,81,1020,285.3,light intensity drizzle,50,4
2017-04-25 05:00:00,81,1020,285.08,light intensity drizzle,50,5
2017-04-25 06:00:00,87,1019,284.44,light intensity drizzle,50,7
2017-04-25 07:00:00,87,1019,284.3,light intensity drizzle,50,7
2017-04-25 08:00:00,87,1019,284.02,mist,50,7
2017-04-25 09:00:00,87,1019,283.85,mist,50,9
2017-04-25 10:00:00,93,1018,283.65,light intensity drizzle,50,8
2017-04-25 11:00:00,87,1019,283.58,mist,50,7
2017-04-25 12:00:00,87,1019,283.53,mist,60,6
2017-04-25 13:00:00,81,1019,283.91,mist,60,8
2017-04-25 14:00:00,81,1019,284.05,heavy intensity rain,60,10
2017-04-25 15:00:00,87,1019,284.45,fog,60,9
2017-04-25 16:00:00,87,1018,284.98,light rain,60,12
2017-04-25 17:00:00,82,1018,285.44,light rain,70,10
2017-04-25 18:00:00,87,1017,285.61,mist,50,11
2017-04-25 19:00:00,93,1016,285.99,mist,60,9
2017-04-25 20:00:00,87,1015,285.76,mist,60,13
2017-04-25 21:00:00,93,1014,285.68,mist,70,6
2017-04-25 22:00:00,93,1014,285.38,mist,60,11
2017-04-25 23:00:00,87,1013,285.3,mist,60,10
2017-04-26 00:00:00,87,1012,285.07,mist,50,12
2017-04-26 01:00:00,93,1012,284.92,mist,60,10
2017-04-26 02:00:00,93,1012,284.99,mist,50,8
2017-04-26 03:00:00,87,1012,285.23,mist,60,6
2017-04-26 04:00:00,93,1011,285.08,mist,40,7
2017-04-26 05:00:00,87,1009,285.14,light intensity drizzle,50,11
2017-04-26 06:00:00,93,1009,285.15,light intensity drizzle,50,9
2017-04-26 07:00:00,93,1008,285.15,light intensity drizzle,50,9
2017-04-26 08:00:00,93,1008,285.15,light rain,30,7
2017-04-26 09:00:00,93,1007,285.14,light intensity drizzle,50,4
2017-04-26 10:00:00,93,1007,285.22,light intensity drizzle,40,4
2017-04-26 11:00:00,93,1007,285.07,mist,30,4
2017-04-26 12:00:00,93,1007,285.14,drizzle,60,3
2017-04-26 13:00:00,87,1008,285.61,mist,50,4
2017-04-26 14:00:00,93,1007,285.75,light intensity drizzle,50,6
2017-04-26 15:00:00,87,1008,286.38,mist,60,5
2017-04-26 16:00:00,87,1008,287.22,mist,50,6
2017-04-26 17:00:00,87,1008,287.77,light intensity drizzle,50,4
2017-04-26 18:00:00,87,1008,289,mist,40,4
2017-04-26 19:00:00,87,1008,289.15,mist,40,4
2017-04-26 20:00:00,82,1008,289.46,mist,60,5
2017-04-26 21:00:00,87,1008,289.55,mist,40,3
2017-04-26 22:00:00,87,1008,289.39,mist,30,2
2017-04-26 23:00:00,93,1009,289.24,mist,330,2
2017-04-27 00:00:00,87,1009,289.15,mist,30,2
2017-04-27 01:00:00,87,1009,288.84,mist,60,2
2017-04-27 02:00:00,82,1010,288.5,mist,110,2
2017-04-27 03:00:00,93,1011,288.31,mist,40,1
2017-04-27 04:00:00,93,1011,287.86,light rain,60,2
2017-04-27 05:00:00,100,1011,287.45,light rain,11,1
2017-04-27 06:00:00,100,1011,287.3,light rain,11,1
2017-04-27 07:00:00,93,1011,287.72,light rain,11,1
2017-04-27 08:00:00,93,1011,287.57,light rain,22,1
2017-04-27 09:00:00,93,1011,287.53,light rain,22,1
2017-04-27 10:00:00,93,1011,287.46,light rain,22,1
2017-04-27 11:00:00,93,1012,287.68,drizzle,22,1
2017-04-27 12:00:00,87,1013,287.99,drizzle,22,1
2017-04-27 13:00:00,87,1013,288.37,fog,180,4
2017-04-27 14:00:00,82,1013,289.29,fog,200,3
2017-04-27 15:00:00,77,1013,290.53,light intensity drizzle,170,3
2017-04-27 16:00:00,68,1013,291.75,mist,160,3
2017-04-27 17:00:00,68,1013,292.52,mist,160,4
2017-04-27 18:00:00,68,1013,293.29,mist,170,3
2017-04-27 19:00:00,68,1012,293.92,haze,170,4
2017-04-27 20:00:00,64,1012,293.69,haze,170,6
2017-04-27 21:00:00,72,1012,292.8,haze,150,7
2017-04-27 22:00:00,72,1012,291.41,mist,140,5
2017-04-27 23:00:00,77,1012,290.64,fog,140,4
2017-04-28 00:00:00,82,1012,289.54,light rain,130,5
2017-04-28 01:00:00,88,1012,288.78,haze,140,4
2017-04-28 02:00:00,93,1013,288.17,light intensity drizzle,160,3
2017-04-28 03:00:00,93,1012,287.55,fog,150,3
2017-04-28 04:00:00,87,1012,287.39,fog,120,2
2017-04-28 05:00:00,87,1012,287.31,fog,120,2
2017-04-28 06:00:00,93,1012,287.39,heavy intensity drizzle,159,2
